1162,San Martino della Battaglia
1163,Geelong
1164,Corton PerriÃ¨res
1165,Alpine Valleys
1166,Chianti Colli Pisani
1167,Coteaux du Layon Beaulieu
1168,Primitivo del Tarantino
1169,Napa-Amador
1170,Napa County-Sonoma County-Lake County
1171,Vin de Pays de L'Herault
1172,Montello e Colli Asolani
1173,Nasco di Cagliari
1174,Charentais
1175,Montefalco
1176,Santa Cruz County
1177,Sonoma-Santa Barbara-Mendocino
1178,Napa-Mendocino-Sonoma
1179,Vin de Pays de France
1180,Massachusetts
1181,Canada
1182,Frascati
1183,Alta Valle della Greve
1184,Southern Highlands
1185,La RomanÃ©e
1186,Aglianico d'Irpinia
1187,Lake-Sonoma-Napa
1188,Vin de Pays de Montferrand
1189,Isle St. George
1190,Clairette de Die
1191,Clare Valley-Eden Valley
1192,Gutturnio Classico Superiore
1193,Strevi
1194,Australia-New Zealand
1195,Riverland
1196,Sardon de Duero
1197,Texoma
1198,Capay Valley
1199,Fleurieu Peninsula
1200,Caccâ€™e Mmitte di Lucera
1201,Sonoma-Napa-Monterey
1202,Collioure
1203,Saint Guilhem le DÃ©sert
1204,Catalanesca del Monte Somma
1205,Hawaii
1206,San Gimignano
1207,Bourgogne VÃ©zelay
1208,Vino de Calidad de Valtiendas
1209,Mitterberg
1210,Rivesaltes RosÃ©
1211,Offida Rosso
1212,CÃ´tes de Montravel
1213,Todi
1214,Colli del Limbara
1215,Catamarca
1216,Langhorne Creek-Limestone Coast
1217,Coda di Volpe d'Irpinia
1218,Squinzano
1219,Barossa-Adelaide Hills
1220,Monterey County-Napa County
1221,Est! Est!! Est!!! di Montefiascone
1222,Terrasses du Larzac
1223,Apremont
1224,San Diego County
1225,Sonoma-Napa-Lake
1226,Sonoma County-Santa Barbara County
1227,Del Veneto
1228,Bardolino Superiore
1229,Paestum
